Alm_type,Inci_no   ,Unit  ,Resp_code,Station,District,Inci_type,Inci_desc                                         ,Alm_date  ,Disp_time,Notif_time,Roll_time,Arv_time,Clr_time_b,Shift,Mutl_aid,Alarms     ,Prop_loss            ,Cont_loss            ,Prop_val             ,Cont_val             ,Prop_use,Number  ,St_prefix,Street                   ,St_suffix,St_type,Zip       
92,20-2000894,L2    ,C        ,5,5,735,Alarm system sounded due to malfunction           ,1/10/2020,18:35:59,18:36:43,18:37:37,        ,18:38:55,C    ,N       ,1,0,0,0,0,460A    ,427,         ,TOWERVIEW                ,         ,DR     ,27707
92,20-2000906,L2    ,3,2,2,733,Smoke detector activation due to malfunction      ,1/10/2020,20:27:41,20:28:51,20:30:26,20:39:57,20:45:04,C    ,N       ,1,0,0,0,0,331,2351,         ,ERWIN                    ,         ,RD     ,27705
92,20-2000909,L2    ,1,2,2,733,Smoke detector activation due to malfunction      ,1/10/2020,21:17:11,21:18:43,21:18:51,21:24:05,21:29:02,C    ,N       ,1,0,0,0,0,331,2351,         ,ERWIN                    ,         ,RD     ,27705
92,20-2000912,L2    ,C        ,5,5,652,"Steam, vapor, fog or dust thought to be smoke     ",1/10/2020,22:25:03,22:25:39,22:26:38,        ,22:31:06,C    ,N       ,1,0,0,0,0,460A    ,440,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2000991,L2    ,C        ,2,2,745,"Alarm system activation, no fire - unintentional  ",1/11/2020,19:26:47,19:27:31,         ,        ,19:29:42,A    ,N       ,1,0,0,0,0,200,1402,         ,FABER                    ,         ,ST     ,27705
92,20-2001015,L2    ,C        ,14,14,735,Alarm system sounded due to malfunction           ,1/12/2020,0:48:06,0:49:47,         ,        ,0:51:19,A    ,N       ,1,0,0,0,0,131,1320,         ,UMSTEAD                  ,         ,RD     ,27712
92,20-2001017,L2    ,1,5,5,745,"Alarm system activation, no fire - unintentional  ",1/12/2020,1:49:46,1:50:48,1:52:50,1:59:23,2:07:25,A    ,N       ,1,0,0,0,0,141,201,         ,BROOKS-PASCAL            ,         ,DR     ,27705
92,20-2001075,L2    ,1,5,5,730,"System malfunction, Other                         ",1/12/2020,17:35:54,17:36:29,17:37:43,        ,17:42:25,B    ,N       ,1,0,0,0,0,460A    ,101,         ,WANNAMAKER               ,         ,DR     ,27705
92,20-2001078,L2    ,C        ,5,5,733,Smoke detector activation due to malfunction      ,1/12/2020,17:52:58,17:53:36,17:54:58,        ,18:01:09,B    ,N       ,1,0,0,0,0,241,201,         ,SCIENCE                  ,         ,DR     ,27705
92,20-2001113,L2    ,C        ,5,5,735,Alarm system sounded due to malfunction           ,1/13/2020,4:07:47,4:08:56,         ,        ,4:10:33,B    ,N       ,1,0,0,0,0,460A    ,101,         ,WANNAMAKER               ,         ,DR     ,27705
92,20-2001117,L2    ,C        ,1,1,735,Alarm system sounded due to malfunction           ,1/13/2020,6:58:18,6:59:12,7:01:05,        ,7:09:27,A    ,N       ,1,0,0,0,0,599,300,         ,FULLER                   ,         ,ST     ,27701
60,20-2001118,L2    ,3,5,5,412,Gas leak (natural gas or LPG)                     ,1/13/2020,7:18:04,7:20:48,7:23:13,7:26:45,7:46:58,A    ,N       ,1,0,0,0,0,549,        ,         ,WILKERSON                ,         ,AVE    ,27701
69,20-2001147,L2    ,3,10,7,111,Building fire                                     ,1/13/2020,13:48:59,13:49:45,13:50:50,13:57:19,16:29:41,A    ,N       ,1,0,0,0,0,429A    ,12,         ,WINDING CREEK            ,         ,CIR    ,27705
69,20-2001147,L2    ,3,10,7,111,Building fire                                     ,1/13/2020,13:48:59,13:49:45,13:50:50,13:57:19,16:29:41,A    ,N       ,1,0,0,0,0,429A    ,12,         ,WINDING CREEK            ,         ,CIR    ,27705
69,20-2001147,L2    ,3,10,7,111,Building fire                                     ,1/13/2020,13:48:59,13:49:45,13:50:50,13:57:19,16:29:41,A    ,N       ,1,0,0,0,0,429A    ,12,         ,WINDING CREEK            ,         ,CIR    ,27705
69,20-2001147,L2    ,3,10,7,111,Building fire                                     ,1/13/2020,13:48:59,13:49:45,13:50:50,13:57:19,16:29:41,A    ,N       ,1,0,0,0,0,429A    ,12,         ,WINDING CREEK            ,         ,CIR    ,27705
92,20-2001194,L2    ,C        ,5,5,651,"Smoke scare, odor of smoke                        ",1/13/2020,23:10:37,23:11:36,23:13:12,        ,23:17:15,A    ,N       ,1,0,0,0,0,460A    ,101,         ,WANNAMAKER               ,         ,DR     ,27705
69,20-2001200,L2    ,3,7,7,111,Building fire                                     ,1/14/2020,0:19:17,0:20:45,0:22:07,0:28:35,2:06:43,A    ,N       ,1,45000,10000,0,0,419,1437,         ,CHERRYCREST              ,         ,DR     ,27704
92,20-2001258,L2    ,C        ,2,2,743,"Smoke detector activation, no fire - unintentional",1/14/2020,16:12:58,16:14:29,16:15:45,        ,16:22:21,B    ,N       ,1,0,0,0,0,593,311,         ,RESEARCH                 ,         ,DR     ,27705
92,20-2001269,L2    ,1,1,1,730,"System malfunction, Other                         ",1/14/2020,17:09:44,17:12:04,17:13:33,17:19:39,17:20:05,B    ,N       ,1,0,0,0,0,500,905,W        ,MAIN                     ,         ,ST     ,27701
69,20-2001277,L2    ,3,5,5,113,"Cooking fire, confined to container               ",1/14/2020,18:08:28,18:09:22,18:10:59,18:15:28,18:18:30,B    ,N       ,1,0,0,0,0,429A    ,1600,         ,ANDERSON                 ,         ,ST     ,27707
56,20-2001279,L2    ,1,2,2,353,Removal of victim(s) from stalled elevator        ,1/14/2020,18:17:39,18:19:30,18:19:30,18:28:11,18:35:54,B    ,N       ,1,0,0,0,0,241,124,         ,SCIENCE                  ,         ,DR     ,27705
23,20-2001283,L2    ,3,2,2,321,"EMS call, excluding vehicle accident with injury  ",1/14/2020,18:45:08,18:48:38,18:48:38,18:48:46,18:54:53,B    ,N       ,1,0,0,0,0,571,1922,W        ,MAIN                     ,         ,ST     ,27705
56,20-2001297,L2    ,C        ,1,1,622,No Incident found on arrival at dispatch address  ,1/14/2020,20:31:10,20:32:00,         ,        ,20:32:39,B    ,N       ,1,0,0,0,0,882,115,         ,FULLER                   ,         ,ST     ,27701
92,20-2001343,L2    ,3,2,2,745,"Alarm system activation, no fire - unintentional  ",1/15/2020,10:05:36,10:07:30,10:09:16,10:11:27,10:15:42,A    ,N       ,1,0,0,0,0,449,2516,         ,GUESS                    ,         ,RD     ,27705
92,20-2001352,L2    ,C        ,1,1,711,"Municipal alarm system, malicious false alarm     ",1/15/2020,10:47:52,10:49:06,10:50:41,        ,10:53:25,A    ,N       ,1,0,0,0,0,215,401,N        ,DUKE                     ,         ,ST     ,27701
54,20-2001354,L2    ,3,17,17,354,Trench/below-grade rescue                         ,1/15/2020,11:02:53,11:11:33,11:11:33,11:30:00,16:55:30,A    ,1,2,0,0,0,0,981,4209,         ,CORNERS                  ,         ,       ,27703
92,20-2001411,L2    ,C        ,5,5,745,"Alarm system activation, no fire - unintentional  ",1/15/2020,23:34:05,23:34:57,23:36:49,        ,23:39:41,A    ,N       ,1,0,0,0,0,460,420,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2001412,L2    ,C        ,5,5,745,"Alarm system activation, no fire - unintentional  ",1/15/2020,23:57:51,23:58:57,0:01:27,        ,0:08:55,A    ,N       ,1,0,0,0,0,460,440,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2001429,L2    ,C        ,2,2,700,"False alarm or false call, Other                  ",1/16/2020,6:16:45,6:18:28,6:20:41,        ,6:24:28,A    ,N       ,1,0,0,0,0,300,2400,         ,PRATT                    ,         ,ST     ,27705
12,20-2001442,L2    ,3,9,57,321,"EMS call, excluding vehicle accident with injury  ",1/16/2020,9:06:28,9:16:13,9:18:25,9:23:52,9:44:05,B    ,N       ,1,0,0,0,0,419,313,         ,GRESHAM                  ,         ,AVE    ,27704
56,20-2001452,L2    ,1,1,1,555,"Defective elevator, no occupants                  ",1/16/2020,10:55:40,10:56:48,10:57:27,11:04:40,11:07:37,B    ,N       ,1,0,0,0,0,882,115,         ,FULLER                   ,         ,ST     ,27701
60,20-2001457,L2    ,1,2,2,412,Gas leak (natural gas or LPG)                     ,1/16/2020,11:49:20,11:52:41,11:53:18,12:02:53,12:09:21,B    ,N       ,1,0,0,0,0,331,2351,         ,ERWIN                    ,         ,RD     ,27705
92,20-2001476,L2    ,C        ,1,1,740,"Unintentional transmission of alarm, Other        ",1/16/2020,14:04:50,14:05:48,         ,        ,14:06:43,B    ,N       ,1,0,0,0,0,500,905,W        ,MAIN                     ,         ,ST     ,27701
56,20-2001481,L2    ,C        ,1,1,622,No Incident found on arrival at dispatch address  ,1/16/2020,15:25:24,15:26:39,         ,        ,15:27:52,B    ,N       ,1,0,0,0,0,965,115,         ,FULLER                   ,         ,ST     ,27701
92,20-2001503,L2    ,C        ,10,10,743,"Smoke detector activation, no fire - unintentional",1/16/2020,18:41:57,18:42:09,18:43:33,        ,18:45:35,B    ,N       ,1,0,0,0,0,419,1118,         ,KIMBALL                  ,         ,DR     ,27712
69,20-2001532,L2    ,3,10,10,440,"Electrical  wiring/equipment problem, Other       ",1/17/2020,1:39:59,1:41:17,1:43:22,1:48:05,1:57:35,B    ,N       ,1,0,0,0,0,419,2332,         ,HILLANDALE               ,         ,RD     ,27705
92,20-2001535,L2    ,3,2,2,700,"False alarm or false call, Other                  ",1/17/2020,2:06:07,2:07:19,2:08:47,2:13:30,2:22:41,B    ,N       ,1,0,0,0,0,331,15,         ,GENOME                   ,         ,CT     ,27705
92,20-2001539,L2    ,C        ,2,2,733,Smoke detector activation due to malfunction      ,1/17/2020,2:44:54,2:45:32,         ,        ,2:47:08,B    ,N       ,1,0,0,0,0,629,15,         ,GENOME                   ,         ,CT     ,27705
92,20-2001546,L2    ,C        ,2,2,733,Smoke detector activation due to malfunction      ,1/17/2020,5:17:18,5:18:07,5:20:13,        ,5:24:02,B    ,N       ,1,0,0,0,0,331,2301,         ,ERWIN                    ,         ,RD     ,27705
92,20-2001594,L2    ,C        ,5,5,652,"Steam, vapor, fog or dust thought to be smoke     ",1/17/2020,17:32:41,17:33:07,17:34:01,        ,17:44:25,C    ,N       ,1,0,0,0,0,460A    ,102,         ,WANNAMAKER               ,         ,DR     ,27705
92,20-2001602,L2    ,1,2,2,744,"Detector activation, no fire - unintentional      ",1/17/2020,18:42:24,18:43:02,18:43:56,18:47:48,18:49:16,C    ,N       ,1,0,0,0,0,182,1336,         ,CAMPUS                   ,         ,DR     ,27701
92,20-2001607,L2    ,C        ,1,1,743,"Smoke detector activation, no fire - unintentional",1/17/2020,19:07:21,19:07:32,19:08:40,        ,19:13:30,C    ,N       ,1,0,0,0,0,419,1807,N        ,ALSTON                   ,         ,AVE    ,27701
69,20-2001642,L2    ,3,4,4,111,Building fire                                     ,1/18/2020,4:10:04,4:10:52,4:12:23,4:18:52,5:24:17,C    ,N       ,1,50000,22500,220000,0,439,602,         ,DUPREE                   ,         ,ST     ,27701
26,20-2001656,L2    ,3,2,2,311,"Medical assist, assist EMS crew                   ",1/18/2020,9:15:29,9:17:14,9:17:14,9:17:51,9:39:05,B    ,N       ,1,0,0,0,0,343,1507,W        ,PETTIGREW                ,         ,ST     ,27705
77,20-2001673,L2    ,3,6,6,352,Extrication of victim(s) from vehicle             ,1/18/2020,12:12:40,12:14:29,12:16:15,12:44:21,13:03:09,B    ,N       ,1,0,0,0,0,419,7305,         ,CALIBRE PARK             ,         ,DR     ,27707
10,20-2001712,L2    ,C        ,2,2,611,Dispatched & cancelled en route                   ,1/18/2020,20:42:34,20:47:21,20:48:45,        ,20:52:46,B    ,N       ,1,0,0,0,0,549,3438,         ,HILLSBOROUGH             ,         ,RD     ,27705
69,20-2001722,L2    ,3,2,2,440,"Electrical  wiring/equipment problem, Other       ",1/18/2020,23:31:35,23:33:05,23:34:43,23:39:38,23:48:17,B    ,2,1,0,0,0,0,429A    ,311,S        ,LASALLE                  ,         ,ST     ,27705
69,20-2001737,L2    ,3,7,7,111,Building fire                                     ,1/19/2020,4:41:50,4:42:24,4:44:15,4:52:03,6:13:04,B    ,2,1,60000,15000,72000,20000,419,4708,         ,HIGH MEADOW              ,         ,RD     ,27712
60,20-2001762,L2    ,1,10,10,622,No Incident found on arrival at dispatch address  ,1/19/2020,13:23:35,13:31:52,13:31:52,        ,13:36:52,C    ,4,1,0,0,0,0,        ,17200,         ,I85                      ,N        ,       ,27705
92,20-2001774,L2    ,1,2,2,734,Heat detector activation due to malfunction       ,1/19/2020,15:20:39,15:22:11,15:23:29,15:27:22,15:29:53,C    ,N       ,1,0,0,0,0,419,320,N        ,LASALLE                  ,         ,ST     ,27705
92,20-2001797,L2    ,1,2,2,745,"Alarm system activation, no fire - unintentional  ",1/19/2020,22:10:17,22:10:24,22:11:24,22:15:52,22:16:24,C    ,N       ,1,0,0,0,0,429A    ,1017,N        ,BUCHANAN                 ,         ,BLVD   ,27701
92,20-2001804,L2    ,3,2,2,744,"Detector activation, no fire - unintentional      ",1/20/2020,0:04:19,0:08:16,0:10:13,0:15:00,0:17:27,C    ,N       ,1,0,0,0,0,331,2301,         ,ERWIN                    ,         ,RD     ,27705
92,20-2001843,L2    ,C        ,5,5,743,"Smoke detector activation, no fire - unintentional",1/20/2020,11:09:30,11:10:26,11:12:03,        ,11:16:15,B    ,N       ,1,0,0,0,0,161,406,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2001852,L2    ,C        ,10,10,741,"Sprinkler activation, no fire - unintentional     ",1/20/2020,14:07:31,14:08:29,14:09:46,        ,14:12:35,B    ,N       ,1,0,0,0,0,429A    ,1904,         ,COLE MILL                ,         ,RD     ,27712
92,20-2001862,L2    ,C        ,1,1,743,"Smoke detector activation, no fire - unintentional",1/20/2020,15:32:22,15:34:06,15:35:28,        ,15:39:11,B    ,N       ,1,0,0,0,0,419,1311,         ,NORTH                    ,         ,ST     ,27701
92,20-2001875,L2    ,1,5,5,743,"Smoke detector activation, no fire - unintentional",1/20/2020,17:50:58,17:51:34,17:52:11,17:58:54,18:00:58,B    ,N       ,1,0,0,0,0,460A    ,102,         ,WANNAMAKER               ,         ,DR     ,27705
69,20-2001884,L2    ,3,10,10,651,"Smoke scare, odor of smoke                        ",1/20/2020,19:23:36,19:24:11,19:25:39,19:30:15,19:31:01,B    ,N       ,1,0,0,0,0,429A    ,1815,         ,FRONT                    ,         ,ST     ,27705
92,20-2001885,L2    ,C        ,5,5,733,Smoke detector activation due to malfunction      ,1/20/2020,19:58:36,20:00:21,20:01:48,        ,20:05:09,B    ,N       ,1,0,0,0,0,161,406,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2001897,L2    ,1,1,1,733,Smoke detector activation due to malfunction      ,1/20/2020,23:37:18,23:38:55,23:40:46,23:46:10,23:52:24,B    ,N       ,1,0,0,0,0,429A    ,601,W        ,MORGAN                   ,         ,ST     ,27701
UF      ,20-2001934,L2    ,C        ,5,5,733,Smoke detector activation due to malfunction      ,1/21/2020,11:57:17,12:00:11,12:00:11,        ,12:07:29,C    ,N       ,1,0,0,0,0,161,406,         ,CHAPEL                   ,         ,DR     ,27705
92,20-2001937,L2    ,C        ,2,2,743,"Smoke detector activation, no fire - unintentional",1/21/2020,12:46:44,12:48:00,12:49:13,        ,12:56:20,C    ,N       ,1,0,0,0,0,161,1324,         ,CAMPUS                   ,         ,DR     ,27701
92,20-2001943,L2    ,C        ,5,5,733,Smoke detector activation due to malfunction      ,1/21/2020,14:52:52,14:53:41,         ,        ,14:55:10,C    ,N       ,1,0,0,0,0,161,406,         ,CHAPEL                   ,         ,DR     ,27705
69,20-2001949,L2    ,2N       ,5,5,111,Building fire                                     ,1/21/2020,16:13:50,16:36:11,16:37:06,16:41:46,18:27:07,C    ,N       ,2,79000,25000,79000,25000,429A    ,1801,         ,WILLIAMSBURG             ,         ,RD     ,27707
69,20-2001949,L2    ,2N       ,5,5,111,Building fire                                     ,1/21/2020,16:13:50,16:36:11,16:37:06,16:41:46,18:27:07,C    ,N       ,2,45000,10000,79000,25000,429A    ,1801,         ,WILLIAMSBURG             ,         ,RD     ,27707
69,20-2001949,L2    ,2N       ,5,5,111,Building fire                                     ,1/21/2020,16:13:50,16:36:11,16:37:06,16:41:46,18:27:07,C    ,N       ,2,20000,0,79000,0,429A    ,1801,         ,WILLIAMSBURG             ,         ,RD     ,27707
69,20-2001949,L2    ,2N       ,5,5,111,Building fire                                     ,1/21/2020,16:13:50,16:36:11,16:37:06,16:41:46,18:27:07,C    ,N       ,2,8000,2000,79000,25000,429A    ,1801,         ,WILLIAMSBURG             ,         ,RD     ,27707
92,20-2001985,L2    ,1,1,1,743,"Smoke detector activation, no fire - unintentional",1/21/2020,22:30:00,22:31:37,22:32:32,22:38:53,22:59:15,C    ,N       ,1,0,0,0,0,429A    ,600,W        ,MAIN                     ,         ,ST     ,27701
92,20-2002057,L2    ,C        ,2,2,744,"Detector activation, no fire - unintentional      ",1/22/2020,18:11:31,18:12:36,18:14:14,        ,18:18:51,A    ,N       ,1,0,0,0,0,331,508,         ,FULTON                   ,         ,ST     ,27705
58,20-2002074,L2    ,3,2,2,324,Motor Vehicle Accident with no injuries           ,1/22/2020,21:12:42,21:13:48,21:15:54,21:17:44,21:19:17,A    ,N       ,1,0,0,0,0,960,        ,         ,EMERGENCY                ,         ,DR     ,27705
92,20-2002122,L2    ,1,5,5,745,"Alarm system activation, no fire - unintentional  ",1/23/2020,9:28:19,9:29:28,9:30:31,9:37:00,10:22:47,C    ,N       ,1,0,0,0,0,121,320,         ,TOWERVIEW                ,         ,DR     ,27705
92,20-2002125,L2    ,1,5,5,744,"Detector activation, no fire - unintentional      ",1/23/2020,11:49:17,11:50:46,11:52:40,11:59:02,12:02:41,C    ,N       ,1,0,0,0,0,460A    ,420,         ,CHAPEL                   ,         ,DR     ,27705
69,20-2002135,L2    ,3,2,2,622,No Incident found on arrival at dispatch address  ,1/23/2020,14:23:53,14:25:17,14:26:36,14:29:20,14:47:51,C    ,N       ,1,0,0,0,0,331,2301,         ,ERWIN                    ,         ,RD     ,27705
60,20-2002139,L2    ,C        ,1,1,412,Gas leak (natural gas or LPG)                     ,1/23/2020,14:52:14,14:54:09,14:55:14,        ,15:01:32,C    ,N       ,1,0,0,0,0,429A    ,823,N        ,MANGUM                   ,         ,ST     ,27701
92,20-2002145,L2    ,1,1,1,743,"Smoke detector activation, no fire - unintentional",1/23/2020,16:58:46,17:00:26,17:01:21,        ,17:05:04,C    ,N       ,1,0,0,0,0,160,320,E        ,CHAPEL HILL              ,         ,ST     ,27701
92,20-2002180,L2    ,1,5,5,735,Alarm system sounded due to malfunction           ,1/24/2020,1:31:31,1:33:26,1:35:24,1:42:04,1:43:10,C    ,N       ,1,0,0,0,0,419,1500,E        ,FOREST HILLS             ,         ,PLZ    ,27707
60,20-2002209,L2    ,C        ,3,3,671,HazMat release investigation w/no HazMat          ,1/24/2020,10:07:17,10:08:12,10:13:21,        ,10:17:55,A    ,N       ,1,0,0,0,0,213,2410,E        ,MAIN                     ,         ,ST     ,27703
92,20-2002214,L2    ,1,2,2,744,"Detector activation, no fire - unintentional      ",1/24/2020,10:47:21,10:48:05,10:49:21,11:02:55,11:05:21,A    ,N       ,1,0,0,0,0,460A    ,40,         ,BRODIE GYM               ,         ,DR     ,27705
